rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
106244000000,,277,,106,176000000,"""map""",,,-0.00221865437925,0.0013988756109,-0.0122957965359,,0.00871876708621,-0.00982509946911,0.0343973074752,-0.999321924387
106244000000,,278,,106,244000000,"""map""",,,-0.00205295393243,0.00172917637974,-0.0118874674663,,0.00871465134767,-0.00980906506279,0.0343805330295,-0.99932268303
106276000000,,279,,106,276000000,"""map""",,,-0.00186164875049,0.00217497581616,-0.0114505151287,,0.00859916947666,-0.0097261814742,0.0343149946801,-0.999326771274
106312000000,,280,,106,312000000,"""map""",,,-0.00162335007917,0.00261195306666,-0.0111191095784,,0.00862776125661,-0.00978838849392,0.0342683381188,-0.999327487771
106344000000,,281,,106,344000000,"""map""",,,-0.00135603372473,0.00302681000903,-0.0108353979886,,0.00859745359779,-0.00971075148826,0.0342375709193,-0.999329595113
106376000000,,282,,106,376000000,"""map""",,,-0.00105115689803,0.00340005336329,-0.0106018902734,,0.00862159653915,-0.00973003165466,0.0342252218927,-0.99932963726
106412000000,,283,,106,412000000,"""map""",,,-0.000661152647808,0.00381095870398,-0.0104149645194,,0.00857365239986,-0.0096688167734,0.0341879219318,-0.999331871043
106444000000,,284,,106,444000000,"""map""",,,-0.000498780806083,0.00402670633048,-0.0103538902476,,0.00855639174251,-0.0096802321897,0.0341888491625,-0.999331871043
106476000000,,285,,106,476000000,"""map""",,,-0.000358447898179,0.00419984199107,-0.0103104496375,,0.00855779859938,-0.00963507822117,0.0341917994419,-0.999332208218
106512000000,,286,,106,512000000,"""map""",,,-0.000168783444678,0.00434269243851,-0.0103159584105,,0.00853268311125,-0.0096190043845,0.0341810519955,-0.999332924714
106544000000,,287,,106,544000000,"""map""",,,7.50915933168e-05,0.00447311205789,-0.0103489626199,,0.00855044245143,-0.00953928654283,0.0341771744854,-0.999333683358
106576000000,,288,,106,576000000,"""map""",,,0.000390884815715,0.00457711610943,-0.0102135865018,,0.00854696537758,-0.00949682882016,0.0341612429767,-0.999334694882
106612000000,,289,,106,612000000,"""map""",,,0.000794471357949,0.0047397618182,-0.0100245513022,,0.00850853045635,-0.00944367205413,0.034163940375,-0.999335453525
106644000000,,290,,106,644000000,"""map""",,,0.000973071961198,0.00499698380008,-0.00966805592179,,0.00872954383781,-0.00943141333043,0.0341209505895,-0.99933511635
