rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1600860000000,,40789,,1600,856138704,"""map""",,,0.00560241518542,-0.494395047426,-0.0120637547225,,-0.0107765698426,0.00457001175999,0.0589674450173,-0.998191335176
1600892000000,,40790,,1600,888150264,"""map""",,,0.00538503238931,-0.496878445148,-0.0120466500521,,-0.0107389455485,0.00454871871115,0.0589796254566,-0.998191124441
1600924000000,,40791,,1600,920150264,"""map""",,,0.00513715017587,-0.500624060631,-0.0121225789189,,-0.0107809932861,0.00453854452777,0.0590038598945,-0.998189227833
1600960000000,,40792,,1600,952150264,"""map""",,,0.00485962070525,-0.505501389503,-0.0123176164925,,-0.0108117851809,0.00457488729426,0.0589590156476,-0.998191419469
1600992000000,,40793,,1600,984149823,"""map""",,,0.00473075639457,-0.502856135368,-0.0121167134494,,-0.0107646182476,0.00457899331927,0.058917753883,-0.998194327602
1601024000000,,40794,,1601,16149823,"""map""",,,0.0045408657752,-0.501892566681,-0.01198398415,,-0.0106850910957,0.00455137659678,0.0588378434582,-0.99819997528
1601060000000,,40795,,1601,56149823,"""map""",,,0.00430980836973,-0.502874553204,-0.0119180371985,,-0.0106861990969,0.00462689551751,0.058836789787,-0.998199680252
1601092000000,,40796,,1601,88149382,"""map""",,,0.00412048911676,-0.505199968815,-0.011937815696,,-0.0106851905359,0.00463205949426,0.0588671776647,-0.998197952231
1601124000000,,40797,,1601,120149382,"""map""",,,0.00392255932093,-0.50877648592,-0.0119653902948,,-0.0107094875356,0.00467245395584,0.0588267166902,-0.998199890986
1601160000000,,40798,,1601,152149382,"""map""",,,0.00365624157712,-0.513506174088,-0.012069796212,,-0.0107762520949,0.00463223005729,0.0587902596662,-0.998201450419
1601192000000,,40799,,1601,184148941,"""map""",,,0.00344039918855,-0.510614514351,-0.0111760366708,,-0.0107869280892,0.00458853332428,0.0587683854518,-0.998202841265
1601224000000,,40800,,1601,216148941,"""map""",,,0.00319367297925,-0.509435415268,-0.0104028796777,,-0.0108004052025,0.00461259588206,0.0587902175194,-0.998201323979
1601260000000,,40801,,1601,256148941,"""map""",,,0.00285054650158,-0.51014149189,-0.00960395112634,,-0.0107604302338,0.00458194590357,0.0587658144941,-0.998203304881
1601292000000,,40802,,1601,288148500,"""map""",,,0.00258750794455,-0.51229506731,-0.00903892051429,,-0.0107501766958,0.00460355670014,0.058793926442,-0.998201661153
